-10.162107,c1ccc2c(c1)CC[N@@]2CCCNC(=O)c3cc(n[nH]3)c4ccccc4O
-10.155264,c1cn[nH]c1C(=O)NCCNC(=O)c2ccn[nH]2
-10.144285,c1c([nH]cn1)C(=O)NCc2[nH]nc(n2)C3CC3
-10.067483,Cc1cc([nH]n1)C(=O)NCc2cccnc2N(C)CCc3ccccn3
-10.062496000000001,CCc1ccc([nH]1)C(=O)NCCc2[nH]c(nn2)N
-10.057022,CCCc1cc([nH]n1)C(=O)NCc2cn[nH]c2c3ccc(cc3)OC
-10.024997,c1ccc2c(c1)[nH]c(n2)CCCCCNC(=O)c3c4c(n[nH]3)CCCC4
-10.022829,C=CCNC(=O)NCc1[nH]nc(n1)c2ccccc2
-10.005628,Cc1cc([nH]n1)C(=O)NC2CCN(CC2)c3c4c(ncn3)CCCC4
-9.967542,CCCc1nc(c(s1)C(=O)NCc2[nH]nc(n2)c3ccccn3)C
-9.912956,c1ccc2c(c1)ccn2CCCNC(=O)c3cc(n[nH]3)c4ccccc4O
-9.876188,Cc1c(c(n[nH]1)C)CCCNC(=O)c2cc(n[nH]2)C(F)F
-9.872862,CCCc1cc([nH]n1)C(=O)NCc2c[nH]nc2c3ccc(cc3)OC
-9.865175,Cc1ccc(s1)c2cc([nH]n2)C(=O)NCCSc3nc([nH]n3)C
-9.850073,c1ccc(c(c1)c2cc([nH]n2)C(=O)NCCSc3[nH]ncn3)O
-9.832828999999998,Cc1nccn1c2ccc(cc2)CNC(=O)c3cc(n[nH]3)c4ccccc4O
-9.825071000000001,Cc1ccccc1CSCCNC(=O)c2cc(n[nH]2)c3ccccc3O
-9.805285000000001,COc1c[nH]c(cc1=O)C(=O)Nc2nc([nH]n2)c3cc4ccccc4[nH]3
-9.792413999999999,Cc1cc(nc2c1c(=O)[nH]c(n2)SCC(=O)N3CC(=O)Nc4c3cccc4)C
-9.779824000000001,CSc1cccc(c1)C[NH2+][C@H]2C[C@H]3C(=O)N[C@H](C(=O)N3C2)Cc4c[nH]c5c4cccc5
-9.778666000000001,c1ccc(cc1)c2cc([nH]n2)CNC(=O)c3cc([nH]n3)N
-9.778597,c1cc(cnc1)NCCCNC(=O)c2cc(n[nH]2)c3ccc(cc3)O
-9.777519999999999,Cn1cccc1c2cc([nH]n2)C(=O)NCc3[nH]nc(n3)c4cnccn4
-9.775739,Cc1ccc2c(c1)cc([nH]2)C(=O)NCc3[nH]nc(n3)c4cnccn4
-9.735710000000001,c1cc(sc1)c2cc([nH]n2)C(=O)NCc3cc(cnc3)N4CCCC4=O
-9.702552,CC[NH+](CC)CCCNC(=O)c1cc2cc(ccc2[nH]1)C
-9.70162,c1c[nH]c(=O)cc1c2nc(on2)CNC(=O)c3c4c(n[nH]3)CCCC4
-9.693887,CC(C)(C)c1cc([nH]n1)CNC(=O)c2cc(n[nH]2)C(F)F
-9.661564,Cc1ccc(cc1)c2cc([nH]n2)C(=O)NCCn3ccnc3
-9.657633,Cc1cc([nH]n1)C(=O)NCc2cccnc2Oc3ccc(c(c3)F)F
-9.656929,Cc1nc([nH]n1)SCCNC(=O)c2cc(n[nH]2)C3CC3
-9.653758999999999,c1cc2c(cc1c3cc([nH]n3)C(=O)NCC4(CCC4)[NH3+])OCO2
-9.626717999999999,c1ccc(cc1)c2cc([nH]n2)CNC(=O)[C@H](CO)[NH3+]
-9.620052000000001,CCCc1cc([nH]n1)C(=O)NCc2[nH]c(nn2)c3ccncc3
-9.598218,c1cn2c(c[nH+]c2cn1)CNC(=O)c3cc(n[nH]3)C4CC4
