c1cc(cc(c1)NC(=O)[C@H](CCCC[NH3+])[NH3+])c2ccc(cc2)Cl,ORD-MCULE-8425442450_1
c1cc(cc(c1)NC(=O)c2ccc3c(c2)n[nH]n3)c4[nH]nc(n4)C5CC5,ORD-MCULE-1934932262_2
c1ccc(cc1)n2c(=O)cc([nH]2)C(=O)NCc3[nH]nc(n3)c4cnccn4,ORD-MCULE-6283085852_1
c1ccc(cc1)n2c(=O)cc([nH]2)C(=O)NCc3nc([nH]n3)c4cnccn4,ORD-MCULE-6283085852_2
c1ccc(cc1)N2C(=O)C(=Cc3ccc(cc3)O)C(=O)N(C2=S)c4ccccc4,ORD-MCULE-2963351147_1
c1cc(c(cc1N2CCN(CC2)C(=O)c3cc(=O)[nH]c(=O)[nH]3)Cl)Cl,ORD-MCULE-5948770040_1
c1cc(cc(c1)C(=O)N[C@@H]2CC[C@H](C2)[NH3+])c3cccc(c3)F,ORD-MCULE-6036933641_1
c1cc(cc(c1)C[NH+]2CCCC2)CNC(=O)c3cc(=O)[nH]c(=O)[nH]3,ORD-MCULE-1515849673_1
c1ccc(cc1)CN(Cc2ccccc2)C(=O)CSc3[nH]c(=O)c4c(n3)CCCC4,ORD-MCULE-2228248976_1
c1ccc(cc1)CCSc2c(cccn2)C(=O)N[C@@H]3CC[C@H](C3)[NH3+],ORD-MCULE-8438239678_1
c1cc(ccc1CCNC(=O)c2cc(n[nH]2)c3cc(ccc3O)Cl)S(=O)(=O)N,ORD-MCULE-3352568897_1
c1ccc(cc1)C[C@@H](C(=O)[O-])NC(=O)CCn2ccc3c2cc(cc3)Cl,ORD-MCULE-7407266218_1
c1ccc(cc1)C[C@@H](C(=O)[O-])NC(=O)CCn2ccc3c2ccc(c3)Br,ORD-MCULE-2423295969_1
c1ccc(cc1)C[C@@H](C(=O)[O-])NC(=O)CCn2ccc3c2cc(cc3)Br,ORD-MCULE-1598325437_1
c1ccc(cc1)C(CC(=O)N2CCN(CC2)C(=O)c3ccc(cc3)F)c4ccccc4,ORD-MCULE-7837638015_1
c1ccc(cc1)c2ccc(cc2)c3c(c[nH]n3)C[NH+]4CCC(CC4)C(=O)N,ORD-MCULE-8827016240_2
c1cc(ccc1c2cc(c3c([nH]nc3n2)c4ccc(cc4)Br)C(=O)[O-])Cl,ORD-MCULE-3238162156_1
c1cc(ccc1c2cc(c3c([nH]nc3n2)c4ccc(cc4)Br)C(=O)[O-])Br,ORD-MCULE-8320406561_1
c1ccc(cc1)c2c3ccccc3c(=O)n(n2)CC(=O)NCc4cc5c(nc4)CCC5,ORD-MCULE-6544999725_1
c1ccc(cc1)c2c3ccccc3c(=O)n(n2)CC(=O)NC4CCS(=O)(=O)CC4,ORD-MCULE-7651909649_1
c1ccc2c(c1)[nH]c(n2)C3CCN(CC3)C(=O)c4ccc5c(c4)nc[nH]5,ORD-MCULE-2622966092_2
c1ccc2c(c1)c(=O)[nH]c(n2)CSc3nnc(n3C4CCCCC4)c5ccccc5F,ORD-MCULE-3688813370_1
c1ccc2c(c1)c(=O)[nH]c(n2)C[NH+]3CCN(CC3)c4c5ccsc5ncn4,ORD-MCULE-2467686230_1
c1ccc2c(c1)c(n[nH]2)C(=O)NC3CCN(CC3)c4cc([nH]n4)C5CC5,ORD-MCULE-1216673737_1
c1ccc2c(c1)c([nH]n2)C(=O)Nc3nc(cs3)c4cc([nH]c4)C(=O)N,ORD-MCULE-8965071836_2
c1ccc2c(c1)c([nH]n2)C(=O)Nc3ccsc3c4nc(no4)c5ccc(cc5)F,ORD-MCULE-5741500079_2
c1ccc2c(c1)cc([nH]2)C(=O)N3CCC(CC3)c4cc([nH]n4)C(=O)N,ORD-MCULE-1541843003_1
c1ccc2c(c1)C3=[NH+]C(=O)CN3C(=[NH+]2)SCc4ccc(cc4Cl)Cl,ORD-MCULE-3007504664_1
c1ccc2c(c1)c3c([nH]2)CN(CC3)C(=O)c4cccc(c4)c5[nH]cnn5,ORD-MCULE-9392421513_3
c1cc2c(cc1F)c(=O)cc([nH]2)C[NH+]3CCC(CC3)[NH+]4CCSCC4,ORD-MCULE-9592336006_1
c1cc2c(cc1F)c(=O)cc([nH]2)C[NH+]3CCC(CC3)[NH+]4CCOCC4,ORD-MCULE-1426693417_1
COC(=O)c1cn(cc-2c(=O)[nH]nc12)CCC(=O)Nc3cccc4c3cccc4,ORD-MCULE-3724511294_1
COC(=O)c1cn(cc-2c(=O)[nH]nc12)CCC(=O)Nc3ccc4ccccc4c3,ORD-MCULE-2180434567_1
COc1ccc(cn1)c2[nH]c3c(n2)CN(CC3)C(=O)c4c[nH]c(=O)cn4,ORD-MCULE-9059174877_2
COc1ccc(cc1)OCC[NH+]2CCN(CC2)C(=O)c3ccc4c(c3)nc[nH]4,ORD-MCULE-1133073007_2
COc1ccc(cc1)C(=O)C(c2c[nH]c3c2cccc3)c4c[nH]c5c4cccc5,ORD-MCULE-5951889621_1
COc1cccc(c1)c2nnc(n2c3ccccc3)SCc4[nH]c(=O)c5ccccc5n4,ORD-MCULE-9245617732_1
COc1ccc(cc1)c2[nH]c3c(n2)CN(CC3)C(=O)[C@H](CO)[NH3+],ORD-MCULE-4845285089_2
COc1ccccc1c2cc(n[nH]2)C(=O)N[C@@H]3CC[C@H](C3)[NH3+],ORD-MCULE-9743146385_2
C[NH+](C)CCn1c2c(c(nc1=O)SCC(=O)Nc3nc4ccccc4s3)CCCC2,ORD-MCULE-2753003385_1
C[NH2+][C@@H](CO)C(=O)NCc1ccc2c(c1)c3c([nH]2)CCCCCC3,ORD-MCULE-6095005167_1
C[NH+]1CCN(CC1)c2c(cccn2)CNC(=O)Cc3cc4ccccc4[nH]c3=O,ORD-MCULE-3860230645_1
C[NH+]1CCC(CC1)N(C)C(=O)C(=O)c2c(cc3n2cccc3)c4ccccc4,ORD-MCULE-1575448807_1
C[NH+]1CCC(CC1)N(C)C(=O)C(=O)c2c(cc3n2cccc3)c4ccccc4,ORD-MCULE-1462303331_1
CCSc1ncc(cn1)C[N@@]2C[C@H](C[C@H]2C(=O)NC(C)C)[NH3+],ORD-MCULE-5082460946_1
CC(=O)NCc1ccc(cc1)C(=O)Nc2ccccc2c3[nH]nc(n3)c4ccccc4,ORD-MCULE-7152686229_1
CC[NH+](CC)CCNC(=O)C12CC3C[C@@](C1)(C[C@](C3)(C2)C)C,ORD-MCULE-5262756095_1
CC[NH+](CC)CCNC(=O)C12CC3C[C@@](C1)(C[C@](C3)(C2)C)C,ORD-MCULE-5231514981_1
CC[NH+](CC)Cc1cnc2c(cnn2c1)C(=O)N3CC(C3)[NH+]4CCOCC4,ORD-MCULE-1272770400_1
CCn1c(n[nH]c1=O)CC2CCN(CC2)C(=O)c3cnc([nH]c3=O)C4CC4,ORD-MCULE-3803763942_1
C[C@H]([C@@H](C(=O)NCCCc1[nH]c2ccc(cc2n1)Cl)[NH3+])O,ORD-MCULE-7484815049_2
C[C@H]([C@@H](C(=O)NCCCc1[nH]c2cc(ccc2n1)Cl)[NH3+])O,ORD-MCULE-7484815049_1
CCc1c(sc2c1c(=O)n(c(=S)[nH]2)NC(=O)COc3ccc(cc3Cl)F)C,ORD-MCULE-7280947506_1
CCc1c(c([nH]n1)C(=O)NCc2cc3n(n2)CCN(C3)C(=O)C4CCC4)C,ORD-MCULE-2523860827_2
CCc1c(c(c([nH]1)C(=O)NCc2ccc(o2)c3csc(n3)C)C)C(=O)OC,ORD-MCULE-3076816042_1
CCc1cccc(c1)n2c(nnc2SCc3[nH]c(=O)c4ccccc4n3)N5CCOCC5,ORD-MCULE-5516282756_1
Cc1nc(cs1)c2cn(nn2)[C@@H]3CC4([C@H]3C4)C(=O)N5CCOCC5,ORD-MCULE-6115117610_1
Cc1c(sc(n1)CCNC(=O)c2cc(n[nH]2)c3ccc(cc3)O)C(=O)[O-],ORD-MCULE-7780748583_1
Cc1c(sc2c1c(=O)[nH]c(n2)CSc3nnc(n3c4ccccc4)c5cccs5)C,ORD-MCULE-8884062691_1
Cc1c(sc2c1c(=O)[nH]c(n2)CSc3nnc(n3C4CCCCC4)c5ccco5)C,ORD-MCULE-6364595187_1
Cc1c(nc(o1)c2cccc(c2)Oc3ccccc3)C[NH+]4CCC(CC4)[NH3+],ORD-MCULE-2649592665_1
Cc1c(c(=O)[nH][nH]1)CC(=O)N2CC[C@@H]3[C@H]2C[NH2+]C3,ORD-MCULE-7848177349_1
Cc1cc(=O)[nH]c(n1)CNC(=O)C2(Cc3ccccc3C2)[NH+]4CCCCC4,ORD-MCULE-8693751603_1
Cc1cc(=O)c(c[nH]1)C(=O)Nc2ccc3c(c2)nc([nH]3)c4ccccn4,ORD-MCULE-5072079462_2
Cc1c(c(n[nH]1)C)CCCNC(=O)N[C@@H](Cc2ccc(cc2)O)C(=O)N,ORD-MCULE-1741751673_1
Cc1cc(nc2c1c(=O)[nH]c(n2)SCC(=O)N3CC(=O)Nc4c3cccc4)C,ORD-MCULE-7738815197_1
Cc1cc(nc2c1c(n[nH]2)NC(=O)C(=O)NCCc3c[nH]c4c3cccc4)C,ORD-MCULE-8040820704_1
Cc1ccc(c(n1)N2CCC(CC2)c3[nH+]ccn3Cc4ccncc4)C(=O)[O-],ORD-MCULE-4777528172_1
Cc1cccc(c1)OCC(=O)N2CCN(CC2)C(=O)C(c3ccccc3)c4ccccc4,ORD-MCULE-2812008357_1
Cc1cccc(c1Oc2c(cccn2)CNC(=O)c3cc(=O)[nH]c(=O)[nH]3)C,ORD-MCULE-8749704253_1
Cc1ccc(cc1)n2c(nnc2SCc3[nH]c(=O)c4c(n3)ccs4)N5CCOCC5,ORD-MCULE-9265682997_1
Cc1cccc(c1)n2c(nnc2SCc3[nH]c(=O)c4c(n3)ccs4)N5CCOCC5,ORD-MCULE-8646497912_1
Cc1cccc(c1)N2CC[NH+](CC2)CCC(=O)N3CCC(CC3)c4nc[nH]n4,ORD-MCULE-9249326223_2
Cc1ccc(cc1)c2cc(c3c(n[nH]c3n2)c4cccc(c4)OC)C(=O)[O-],ORD-MCULE-6972339179_2
Cc1ccc(cc1)c2cc(c3c([nH]nc3n2)c4cccc(c4)OC)C(=O)[O-],ORD-MCULE-6972339179_1
Cc1cccc(c1)c2cc(c3c([nH]nc3n2)c4cccc(c4)OC)C(=O)[O-],ORD-MCULE-3771319395_1
Cc1ccc(cc1)c2c3c(cc(nc3n[nH]2)c4ccc(cc4)Br)C(=O)[O-],ORD-MCULE-6810341957_1
Cc1ccc2c(c1)[nH]c(n2)C[NH2+]Cc3c(c4cc(ccc4[nH]3)OC)C,ORD-MCULE-3609824374_1
Cc1ccc2c(c1)nc([nH]2)C[NH2+]Cc3c(c4cc(ccc4[nH]3)OC)C,ORD-MCULE-3609824374_2
Cc1ccc2c(c1)nc([nH]2)CNC(=O)[C@H](Cc3cnc[nH]3)[NH3+],ORD-MCULE-7818026901_3
Cc1ccc2c(c1)nc([nH]2)CNC(=O)[C@H](Cc3cnc[nH]3)[NH3+],ORD-MCULE-7818026901_2
Cc1ccc2c(c1)N3[C@@H](CCN(C2)C(=O)c4cccc(c4)OC)COC3=O,ORD-MCULE-4911470400_1
Cc1ccc2c(c1)N3[C@@H](CCN(C2)C(=O)c4ccc(cc4)Cl)COC3=O,ORD-MCULE-1641939908_1
Cc1ccc2c(c1C)[nH]c(n2)C[NH2+]Cc3c[nH]nc3c4ccc(cc4)OC,ORD-MCULE-3513313632_4
Cc1ccc2c(c1C)nc([nH]2)C[NH2+]Cc3c[nH]nc3c4ccc(cc4)OC,ORD-MCULE-3513313632_3
Cc1ccc2c(c1C)nc([nH]2)C[NH2+]Cc3c[nH]nc3c4ccc(cc4)OC,ORD-MCULE-3513313632_2
Cc1ccc2c(c1)c(nc(n2)Nc3[nH]c(=O)c(c(n3)C)Cc4ccccc4)C,ORD-MCULE-3998584275_1
Cc1c(c2c(cn1)C[NH2+]CC2)CNC(=O)c3c4ccccc4c(=O)[nH]n3,ORD-MCULE-4491313381_1
Cc1c2cc(sc2n(n1)C)C(=O)Nc3cccc(c3)S(=O)(=O)NCc4ccco4,ORD-MCULE-5045799633_1
c1nc2c(c3c(s2)CCC3)c(n1)SCC(=O)Nc4c(c5c(s4)CCCC5)C#N,ORD-MCULE-4016357234_1
c1c(nc(nc1NCC2(CCCCCC2)[NH+]3CCOCC3)N)C4CC(C4)[NH3+],ORD-MCULE-6145847171_1
c1c(nc(nc1[C@H]2C[C@H](C2)[NH3+])N)NCc3n[nH]c4c3CCC4,ORD-MCULE-1829202455_2
c1cnc(nc1)c2nc(cs2)CC[NH2+]Cc3cc(=O)c4cc(ccc4[nH]3)F,ORD-MCULE-9609879130_1
C1CN(Cc2c1n(nc2C(=O)[O-])CC3CC3)C(=O)CCc4[nH]nc(n4)N,ORD-MCULE-8767863389_1
C1CN(Cc2c1n(nc2C(=O)[O-])CC3CC3)C(=O)CCc4[nH]c(nn4)N,ORD-MCULE-8767863389_3
c1ccnc(c1)c2c(nc([nH]2)CNC(=O)c3[nH]ncn3)c4cccc(c4)F,ORD-MCULE-4548366950_1
c1ccnc(c1)c2c(nc([nH]2)CNC(=O)c3[nH]cnn3)c4cccc(c4)F,ORD-MCULE-4548366950_3
c1cc(cc(c1)OCC[NH3+])CC(=O)N2CC[NH+](CC2)Cc3nc[nH]n3,ORD-MCULE-3817750495_2
c1cc(ccc1OCC[NH+]2CCN(CC2)C(=O)c3ccc4c(c3)n[nH]n4)Cl,ORD-MCULE-5719819438_1
c1cc(cc(c1)C[NH+]2CCCC2)CNC(=O)c3c([nH]cn3)C(=O)[O-],ORD-MCULE-6590968885_1
c1cc(cc(c1)C[NH+]2CCCC2)CNC(=O)c3c(nc[nH]3)C(=O)[O-],ORD-MCULE-6590968885_2
c1ccc(cc1)CN(Cc2ccccc2)C(=O)CSc3[nH]c(=O)c4c(n3)CCC4,ORD-MCULE-2897255170_1
c1ccc(cc1)CN(c2ccc(cc2)CC(=O)NCc3ccccn3)C(=O)c4ccco4,ORD-MCULE-8252088588_1
c1ccc(cc1)[C@H](C(=O)NCc2cccc(c2)C[NH+]3CCCC3)[NH3+],ORD-MCULE-7848557870_1
c1ccc(cc1)[C@@H]2CCCC[C@H]2NC(=O)NCc3ccc(cc3)C[NH3+],ORD-MCULE-5985705514_1
c1ccc(cc1)C[C@@H](C(=O)[O-])NC(=O)CCn2ccc3c2cc(cc3)F,ORD-MCULE-5222270017_1
c1cc(ccc1C[C@@H](C(=O)N)NC(=O)c2cc(n[nH]2)c3ccncc3)O,ORD-MCULE-8784441573_1
c1cc(ccc1C[C@@H](C(=O)N)NC(=O)c2cc([nH]n2)c3ccncc3)O,ORD-MCULE-8784441573_2
c1ccc(cc1)C[C@@H](c2[nH]c3ccccc3n2)NC(=O)c4cccc(c4)F,ORD-MCULE-6499664919_1
c1ccc(cc1)c2c(cc(=O)[nH]n2)N3CC[NH+](CC3)CCN4CCCC4=O,ORD-MCULE-3686453583_1
c1ccc(cc1)c2c3c([nH]n2)CCN(C3)C(=O)Cc4c5ccccc5[nH]n4,ORD-MCULE-7498561061_3
c1ccc(cc1)c2c3c([nH]n2)CCN(C3)C(=O)Cc4c5ccccc5[nH]n4,ORD-MCULE-7498561061_2
c1ccc(cc1)c2c3c(cc(nc3on2)c4ccc(c(c4)Cl)Cl)C(=O)[O-],ORD-MCULE-1268632100_1
c1ccc(cc1)c2c3c(cc(nc3n[nH]2)c4cc(ccc4O)Cl)C(=O)[O-],ORD-MCULE-9381678255_1
c1cc(ccc1c2c3c(cc(nc3n[nH]2)c4ccc(cc4)Cl)C(=O)[O-])F,ORD-MCULE-2345287026_1
c1cc(ccc1c2c3c(cc(nc3n[nH]2)c4ccc(cc4)Br)C(=O)[O-])F,ORD-MCULE-6530430916_1
c1ccc(cc1)c2c3c(cc(nc3[nH]n2)c4cc(ccc4O)Cl)C(=O)[O-],ORD-MCULE-9381678255_2
c1ccc2c(c1)N(c3ccccc3S2)C(=O)CSc4[nH]c(=O)cc(n4)[O-],ORD-MCULE-4968456996_1
c1ccc2c(c1)c(=O)c(c([nH]2)[O-])C(=O)NCCN3CC[NH2+]CC3,ORD-MCULE-1301970653_2
c1ccc2c(c1)cc([nH]2)C[NH+]3CCC(CC3)Oc4ccnc(c4)C(=O)N,ORD-MCULE-8380210311_1
c1ccc2c(c1)c(c[nH]2)CCNC(=O)c3cc(n[nH]3)c4ccc(cc4)Cl,ORD-MCULE-3006733450_1
c1ccc2c(c1)c(c[nH]2)CCN(C3CCCCC3)C(=O)Nc4ccc[nH]c4=O,ORD-MCULE-2083056029_1
c1ccc2c(c1)c(c[nH]2)CCCC(=O)N3CCc4c(sc5c4c(ncn5)N)C3,ORD-MCULE-9568350582_1
c1ccc2c(c1)c(c[nH]2)CCCC(=O)N3CCc4c(c5ccccc5[nH]4)C3,ORD-MCULE-6844818866_1
c1ccc2c(c1)CCN(C2)c3c(cccn3)CNC(=O)c4cc(n[nH]4)C5CC5,ORD-MCULE-6545689459_1
c1ccc2c(c1)cccc2N/C(=[NH+]/c3[nH]c(=O)c4c(n3)CCC4)/N,ORD-MCULE-6059335004_1
c1cc2c(cc1F)c3c([nH]2)CCN(C3)C(=O)Cc4[nH]c(=O)[nH]n4,ORD-MCULE-3603675276_1
COC(=O)Cc1cc(=O)[nH]c(n1)NC(=[NH2+])Nc2cccc3c2cccc3,ORD-MCULE-3552859698_3
COC(=O)c1c(sc(n1)NC(=O)Cn2c(=O)c3ccccc3nn2)c4ccccc4,ORD-MCULE-5116703203_1
COc1c[nH]c(cc1=O)C(=O)Nc2nc([nH]n2)c3cc4ccccc4[nH]3,ORD-MCULE-4991355528_1
COc1ccc(c(c1)OC)c2c(c[nH]n2)C[NH2+]CCCn3c4ccccc4nn3,ORD-MCULE-7291955598_2
COc1cccc(c1)C(=O)N2CCN(CC2)C(=O)C(c3ccccc3)c4ccccc4,ORD-MCULE-7621825024_1
COc1ccc(cc1)C(=O)N2CCN(CC2)C(=O)C(c3ccccc3)c4ccccc4,ORD-MCULE-3177904833_1
COc1ccc(cc1)c2nc([nH]n2)CNC(=O)NC[C@@H](Cc3ccccc3)O,ORD-MCULE-2212620060_1
COc1ccc(cc1)c2ccc3nnc(n3n2)CNC(=O)c4cc(n[nH]4)C5CC5,ORD-MCULE-7363492088_1
COc1ccccc1c2cc(c3c(n[nH]c3n2)c4ccc(cc4)Cl)C(=O)[O-],ORD-MCULE-9003715921_2
COc1cccc(c1)c2c3c(cc(nc3[nH]n2)c4ccccc4OC)C(=O)[O-],ORD-MCULE-6949000610_2
COc1ccc(cc1Br)c2cc(c3c(n[nH]c3n2)c4ccccc4)C(=O)[O-],ORD-MCULE-1044373318_2
COc1cccc2c1n(cc2)CCC(=O)N[C@@H](Cc3ccccc3)C(=O)[O-],ORD-MCULE-5725608312_1
COc1ccc2c(c1)[nH]c(n2)CNC(=O)C3(CCCCC3)[NH+]4CCOCC4,ORD-MCULE-2156754013_1
COc1ccc2c(c1)nc([nH]2)CNC(=O)C3(CCCCC3)[NH+]4CCOCC4,ORD-MCULE-2156754013_2
COc1ccc2c(c1)cc([nH]2)CNC(=O)C3(CCCCC3)[NH+]4CCOCC4,ORD-MCULE-6830043826_1
COc1ccc2c(c1)ccn2CCC(=O)N[C@@H](Cc3ccccc3)C(=O)[O-],ORD-MCULE-4223036132_1
C[NH+](C)CCn1c2c(c(nc1=O)SCC(=O)Nc3nc4ccccc4s3)CCC2,ORD-MCULE-2235136625_1
C[NH+]1CCC(CC1)C2CCN(CC2)C(=O)c3cccc(c3)c4ccc(cc4)O,ORD-MCULE-4074523091_1
CN(Cc1nc(no1)c2ccccn2)C(=O)[C@H](Cc3c[nH]cn3)[NH3+],ORD-MCULE-4989273030_2
CN(Cc1nc(no1)c2ccccn2)C(=O)[C@H](Cc3cnc[nH]3)[NH3+],ORD-MCULE-4989273030_1
CN(CC1CC[NH+](CC1)CCc2ccc(cc2)OC)C(=O)c3cnc[nH]c3=O,ORD-MCULE-7252523013_1
CN(c1ccccc1)c2nc(nc(n2)N)/C(=[NH+]\OC(=O)c3ccco3)/N,ORD-MCULE-1264239439_1
Cn1c2c(c(n1)C(=O)[O-])CN(CC2)C(=O)Cc3c[nH]c4c3cccc4,ORD-MCULE-1067940934_1
CCOc1cccc2c1nc(nc2C)Nc3[nH]c(=O)cc(n3)CSc4ccc(cc4)C,ORD-MCULE-4488029704_1
CC[NH+](CC)CCn1c2c(c(nc1=O)SCC(=O)Nc3nc(cs3)C)CCCC2,ORD-MCULE-3359839322_1
CCN1CC[NH+](CC1)C2(Cc3ccccc3C2)C(=O)NCC4CC[NH2+]CC4,ORD-MCULE-6065373056_1
C[C@H](C(=O)N1CCc2c([nH]c(n2)c3cccc(c3)OC)C1)[NH3+],ORD-MCULE-6534865045_1
C[C@H](C(=O)N1CCc2c(nc([nH]2)c3cccc(c3)OC)C1)[NH3+],ORD-MCULE-6534865045_2
C[C@H]([C@@H](C(=O)NCCCc1[nH]c2ccc(cc2n1)F)[NH3+])O,ORD-MCULE-2801087464_2
C[C@H]([C@@H](C(=O)NCCCc1[nH]c2cc(ccc2n1)F)[NH3+])O,ORD-MCULE-2801087464_1
C[C@@H](c1[nH]c2ccccc2n1)NC(=O)c3cc(n[nH]3)c4cccnc4,ORD-MCULE-1918930462_1
CCCN(C)c1ccc(cc1)C(=O)Nc2cccc(c2)S(=O)(=O)NCC[NH3+],ORD-MCULE-1626232676_1
CC(C)(CNC(=O)NCc1ccc(cc1)C[NH+]2CCCCC2)[NH+]3CCOCC3,ORD-MCULE-1212524946_1
CC(C)Cc1cc(on1)CNC(=O)Cn2c(=O)c3ccccc3c(n2)c4ccccc4,ORD-MCULE-3335564164_1
CC(C)c1cc([nH]n1)C2CCN(CC2)C(=O)c3cc(n[nH]3)n4cnnn4,ORD-MCULE-6805372606_1
CCCc1c(cncn1)C(=O)N2C[C@@H]([C@H](C2)O)[NH+]3CCCCC3,ORD-MCULE-1169212685_1
CCc1cc([nH]n1)C(=O)NCc2cc(cc3c2[nH]c(c3C)c4ccccc4)C,ORD-MCULE-9599399111_2
CCc1ccc2c(c1)c(cc(n2)C)C(=O)N[C@@H]3C[NH2+]C[C@H]3O,ORD-MCULE-1672387311_1
Cc1[nH]c(=O)c2c(n1)CN(C2)C(=O)NC3(CCCCC3)CC(=O)[O-],ORD-MCULE-2504871544_1
Cc1csc(n1)NC(=O)CSc2c3c(n(c(=O)n2)CC[NH+](C)C)CCCC3,ORD-MCULE-8350792155_1
Cc1csc(n1)NC(=O)CSc2c3c(n(c(=O)n2)CCC[NH+](C)C)CCC3,ORD-MCULE-2733765876_1
Cc1c(c([nH]c1C(=O)C)C)C(=O)N(CCO)Cc2c[nH+]c([nH]2)C,ORD-MCULE-8607453900_1
Cc1ccnc(c1)N2CC[NH+](CC2)Cc3[nH]c(=O)c4cc(ccc4n3)Cl,ORD-MCULE-7903284578_1
Cc1cc(n2c(n1)c(c(n2)C)C(=O)NCc3[nH]nc(n3)c4cnccn4)C,ORD-MCULE-8551815284_1
Cc1c(cco1)c2nnc(n2c3ccccc3)SCc4[nH]c(=O)c5c(n4)ccs5,ORD-MCULE-8339420985_1
Cc1ccc(cc1)S(=O)(=O)NCCCNC(=O)c2c(nc[nH]2)C(=O)[O-],ORD-MCULE-1004532382_2
Cc1ccccc1NCCC(=O)N[C@@H](Cc2ccccc2)c3[nH]c4ccccc4n3,ORD-MCULE-9437816791_1
Cc1ccc(cc1)n2c(nnc2SCC(=O)Nc3c(cc(cc3C)C)C)c4cnccn4,ORD-MCULE-6289101389_1
Cc1ccc(cc1)n2c(nnc2SCc3[nH]c(=O)c4ccccc4n3)c5cccnc5,ORD-MCULE-9348026124_1
Cc1ccc(cc1)n2c(nnc2SCc3[nH]c(=O)c4ccccc4n3)c5ccccc5,ORD-MCULE-9141274727_1
Cc1ccc(c(c1)C)n2c(nnc2SCn3c(=O)c4ccccc4nn3)c5cccnc5,ORD-MCULE-9552168897_1
Cc1ccccc1CC[NH+]2CCC(CC2)CN(C3CCCC3)C(=O)c4ccc[nH]4,ORD-MCULE-5040791259_1
Cc1cccc(c1)Cc2c(nc([nH]c2=O)Nc3nc(c4cc(ccc4n3)C)C)C,ORD-MCULE-4033228260_1
Cc1cccc(c1)c2nnc(n2c3ccccc3)SCc4[nH]c(=O)c5ccccc5n4,ORD-MCULE-4635161716_1
Cc1cc(c2c(nn(c2n1)C)C)C(=O)N(CCO)Cc3c[nH+]c([nH]3)C,ORD-MCULE-1193348078_1
Cc1ccc2c(c1)N3[C@@H](CCN(C2)C(=O)COCc4ccccc4)COC3=O,ORD-MCULE-7244624100_1
Cc1ccc2c(c1C)nc([nH]2)CNC(=O)C3(CCCCC3)[NH+]4CCOCC4,ORD-MCULE-1523395390_1
Cc1cc2c(nc(nc2cc1C)Nc3[nH]c(=O)c(c(n3)C)Cc4ccccc4)C,ORD-MCULE-5237197012_1
Cc1c2c([nH]c(=S)n(c2=O)NC(=O)Cc3cccn3C)sc1C(=O)[O-],ORD-MCULE-6631956107_1
c1c(nc(nc1NCC2(CCCCC2)[NH+]3CCCCC3)N)C4CC(C4)[NH3+],ORD-MCULE-4013099548_1
c1cnc(cn1)C[C@@H]2CN(C[C@H]2O)c3c4c5c(sc4ncn3)CCCC5,ORD-MCULE-9227459522_1
c1cc(sc1)C(=O)N2CCC(CC2)[NH2+]Cc3[nH]nc(n3)c4ccncc4,ORD-MCULE-3558676096_1
c1c(c[nH]c1C(=O)N[C@H]2C[C@H]([NH2+]C2)C(=O)[O-])Cl,ORD-MCULE-5886082749_1
c1ccnc(c1)CNc2cc(c3cc[nH]c3n2)c4ccc(cc4Cl)C(=O)[O-],ORD-MCULE-2300146967_1
c1cc(c(=O)[nH]c1)c2nc(on2)CNC(=O)c3c4c(n[nH]3)CCCC4,ORD-MCULE-7345910631_2
c1ccc(cc1)n2c(nnc2SCc3[nH]c(=O)c4c(n3)ccs4)N5CCCCC5,ORD-MCULE-1821738086_1
c1ccc(cc1)n2c(nnc2SCc3[nH]c(=O)c4ccc(cc4n3)Cl)C5CC5,ORD-MCULE-2723278795_1
c1ccc(cc1)n2c(nnc2SCc3[nH]c(=O)c4ccccc4n3)c5ccccc5O,ORD-MCULE-9878325632_1
c1ccc(cc1)n2c(nnc2SCc3[nH]c(=O)c4ccccc4n3)c5ccccc5F,ORD-MCULE-6571557424_1
c1ccc(cc1)N2CC[NH+](CC2)C3CC[NH+](CC3)Cc4cccc(c4)Cl,ORD-MCULE-8760424988_1
c1ccc(cc1)N2CC[NH+](CC2)C3CC[NH+](CC3)Cc4cccc(c4)Cl,ORD-MCULE-2520275523_1
c1ccc(cc1)N2CC[NH+](CC2)C3CC[NH+](CC3)Cc4ccc(cc4)Br,ORD-MCULE-7459050204_1
c1ccc(cc1)N2CC[NH+](CC2)C3CC[NH+](CC3)Cc4ccc(cc4)Br,ORD-MCULE-3319184507_1
c1ccc(cc1)n2cc(cn2)CNC(=O)NCc3cccc(c3)C[NH+]4CCOCC4,ORD-MCULE-3037198145_1
c1ccc(cc1)n2cc(cn2)CCNC(=O)NCc3cccc(c3)C[NH+]4CCCC4,ORD-MCULE-6931937583_1
c1cc(cc(c1)F)c2cn[nH]c2C3CCN(CC3)C(=O)C4(CC4)[NH3+],ORD-MCULE-1209624973_1
c1cc(cc(c1)F)C2(CCOCC2)CNC(=O)c3c([nH]cn3)C(=O)[O-],ORD-MCULE-9369379327_1
c1cc(cc(c1)F)C2(CCOCC2)CNC(=O)c3c(nc[nH]3)C(=O)[O-],ORD-MCULE-9369379327_2
c1ccc(c(c1)C(=O)[O-])N2C(=O)c3ccc(cc3C2=O)C(=O)[O-],ORD-MCULE-3802386507_1
